id,name,key,text
83,error_msg,TEAM_JOIN_ALONE,하나의 그룹에 속해 있는 동안에는 다른 그룹에 참가할 수 없습니다.
84,error_msg,TEAM_NO_SUCH_MEMBER,해당 구성원이 없습니다.
85,error_msg,TEAM_YOURSELF,자기 자신은 초대할 수 없습니다.
86,error_msg,NOT_SPACE_TO_SPAWN,생성될 공간이 없습니다.
87,error_msg,STORE_UPDATE_INVENTORY,거래에 실패하였습니다.
88,error_msg,STORE_INVALID_ITEM,거래할 수 없는 아이템입니다.
89,error_msg,STORE_NOT_SELLABLE_ITEM,판매 할 수 없는 아이템입니다.
90,error_msg,AUCTION_UPDATE_INVENTORY,경매장 목록을 불러오는데 실패하였습니다.
91,error_msg,AUCTION_INVALID_BID_PRICE,정확하지 않은 입찰가입니다.
92,error_msg,AUCTION_INVALID_ARTICLE_FOR_CANCEL,취소할 수 없는 물품입니다.
93,error_msg,AUCTION_INVALID_START_PRICE,유효하지 않은 시작가입니다.
95,error_msg,SLAVE_START,SLAVE_ERR_START
96,error_msg,SLAVE_CANNOT_SPAWN,장치 생성에 실패하였습니다.
97,error_msg,SLAVE_CANNOT_BIND,장치를 사용하는데 실패하였습니다.
98,error_msg,SLAVE_ALREADY_HAS_MASTER,이미 다른 사람에 의해 사용 중입니다.
99,error_msg,SLAVE_SPAWN_ERROR_DESTROYED,대상이 파괴되어 사용할 수 없습니다. 시간을 되돌리는 마법의 모래를 사용하면 파괴 전으로 대상을 되돌릴 수 있습니다.
100,error_msg,SLAVE_SPAWN_ERROR_ALREADY_SPAWNED,이미 소환했습니다.
101,error_msg,SLAVE_SPAWN_SHIP_NEED_MORE_SPACE,소환하려면 더 넓은 장소가 있어야 합니다.
102,error_msg,SLAVE_SPAWN_ITEM_LOCKED,소환 아이템이 잠겨 있습니다.
103,error_msg,SLAVE_UNBIND_FIRST,사용 중인 장치에서 내려야합니다.
104,error_msg,SLAVE_SHUT_OFF_TO_UNBIND,정지해야 내릴 수 있습니다.
105,error_msg,SLAVE_END,SLAVE_ERR_END
106,error_msg,MATE_CANNOT_HIRE,엔피씨를 고용하는데 실패하였습니다.
107,error_msg,MATE_CANNOT_SPAWN_WHILE_CORPSE,부상당한 소환수는 마구간지기 에게서 부활시킬 수 있습니다.
108,error_msg,MATE_CANNOT_MOUNT_BLOCKED,장애물이 있어 탈 수 없습니다.
109,error_msg,MATE_CANNOT_SPAWN_NO_SPACE,소환하려면 더 넓은 장소가 있어야 합니다.
110,error_msg,MATE_CANNOT_REPAIR_WHILE_CORPSE,소환수를 부활 시키려면 죽은 소환수는 소환해제해야합니다.
111,error_msg,MATE_DEAD,소환수가 죽었습니다.
112,error_msg,MATE_RESURRECTED,소환수가 치유되었습니다.
113,error_msg,HOUSE_CANNOT_LOCATE_INVALID_AREA,건축물을 지을 수 없는 지역입니다.
114,error_msg,HOUSE_CANNOT_LOCATE_OVERLAP_HOUSE,다른 건축물과 겹쳐서 지을 수 없습니다.
115,error_msg,HOUSE_CANNOT_LOCATE_OVERLAP_UNIT,방해물이 있어서 건축물을 지을 수 없습니다.
116,error_msg,HOUSE_CANNOT_LOCATE_TERRAIN_TOO_HIGH,경사가 심해서 건축물을 지을 수 없습니다.
117,error_msg,HOUSE_CANNOT_LOCATE_TERRAIN_TOO_LOW,경사가 심해서 건축물을 지을 수 없습니다.
118,error_msg,HOUSE_CANNOT_LOCATE_CONNECTOR_MISSED,연결할 수 없는 건물입니다.
119,error_msg,HOUSE_CANNOT_LOCATE_NOT_CONNECTED_NEIGHBOR,주변에 연결할 건물이 없습니다.
120,error_msg,HOUSE_CANNOT_CREATE,집짓기에 실패하였습니다.
121,error_msg,HOUSE_CANNOT_CREATE_LACK_MONEY,돈이 부족하여 집 짓기에 실패하였습니다.
122,error_msg,HOUSE_CANNOT_SPAWN,건축물을 생성하는데 실패하였습니다.
123,error_msg,HOUSE_CANNOT_DECORATE,집을 꾸미는데 실패하였습니다.
124,error_msg,HOUSE_NOT_DECORATABLE_STATE,완성이 안되었거나 철거중인 집은 꾸밀 수 없습니다.
125,error_msg,HOUSE_TOO_MANY_DECORATIONS,더는 집을 꾸밀 수 없습니다.
126,error_msg,HOUSE_CANNOT_DECORATE_OVERLAP,다른 것과 겹치게 장식할 수 없습니다.
127,error_msg,HOUSE_CANNOT_DECORATE_OUT_OF_HOUSE,집밖을 장식할 수 없습니다.
128,error_msg,HOUSE_CANNOT_DECORATE_SURFACE,장식할 수 없는 부분입니다.
129,error_msg,HOUSE_CANNOT_CHANGE_PERMISSION,집 소유권을 바꿀 수 없습니다.
130,error_msg,CRAFT_ALREADY_LEARNED,이미 배워서 배울 수 없습니다.
131,error_msg,CRAFT_NOT_LEARNED,배우지 않은 제작 타입입니다.
132,error_msg,CRAFT_UPDAET_INVENTORY,물품 목록을 갱신하는데 실패하였습니다.
133,error_msg,CRAFT_INTERACTION_ITEM_NOT_FOUND,사용할 수 있는 아이템이 없습니다.
134,error_msg,CRAFT_COOLDOWN,재사용 대기 시간입니다.
135,error_msg,CRAFT_LIMITTIME_OVER,제한 시간이 초과되었습니다.
136,error_msg,CRAFT_PERMISSION_DENY,허가가 거절되었습니다.
137,error_msg,CRAFT_INVALID_CRAFT_TYPE,유효하지 않은 제작 타입입니다.
138,error_msg,CRAFT_NOT_ENOUGH_REPOSIT,저장 공간이 부족합니다.
139,error_msg,CRAFT_MATERIAL_REQUIRED,재료가 부족합니다.
140,error_msg,CRAFT_TOOL_REQUIRED,툴이 필요합니다.
141,error_msg,CRAFT_INVALID_AMOUNT,개수가 잘못되었습니다.
142,error_msg,CRAFT_LOCATING_UNIT_IS_NOT_EXIST,배치물이 존재하지 않습니다.
143,error_msg,CRAFT_LOCATING_UNIT_IS_TOO_CLOSE_TO_OTHER,다른 배치물들과 너무 가깝습니다.
144,error_msg,CRAFT_LOCATING_UNIT_IS_TOO_CLOSE_TO_UNIT,다른 사물들과 배치물이 너무 가깝습니다.
145,error_msg,CRAFT_LOCATING_UNIT_IS_NOT_ON_THE_WATER_OR_DEEP_WATER,배치물이 물 위에 없거나 물이 깊지 않습니다.
146,error_msg,CRAFT_CANT_LOCATE_IN_INSTANT,인스턴스 존에는 배치할 수 없습니다.
147,error_msg,CRAFT_DESIGN_ITEM_IS_NOT_VALID,잘못된 배치 아이템입니다.
148,error_msg,CRAFT_DESIGN_ITEM_TYPE_IS_NOT_VALID,잘못된 배치 아이템 타입입니다.
149,error_msg,CRAFT_CANT_ACT_ANY_MORE,더 이상 행동을 취할 수 없습니다.
150,error_msg,PRIEST_ALREADY_OWNED,강화 효과는 1개를  초과할 수 없습니다.
151,error_msg,PRIEST_CANNOT_CREATE_BUFF,강화 효과를 부여할 수 없습니다.
152,error_msg,TELEPORTER_INVALID_LOCATION,유효하지 않은 장소입니다.
153,error_msg,TOO_CLOSE_OTHER_TO_CLIMB,다른 사람과 근접하여 기어오를 수 없습니다.
155,error_msg,TOO_FAR_AWAY,너무 멀리 있습니다.
156,error_msg,MAIL_SUCCESS,우편을 성공적으로 발송했습니다.
157,error_msg,MAIL_NOT_ENOUGH_MONEY,우편을 보낼 돈이 부족합니다.
158,error_msg,MAIL_TOO_MUCH_MONEY,첨부한 돈의 금액이 너무 큽니다.
159,error_msg,MAIL_INVALID_ITEM,전송할 수 없는 아이템입니다.
160,error_msg,MAIL_NOT_FOUND,메일을 찾을 수 없습니다.
161,error_msg,MAIL_NO_MONEY_TO_TAKE,메일에 첨부된 돈이 없습니다.
162,error_msg,MAIL_NO_ITEM_TO_TAKE,메일에 첨부된 아이템이 없습니다.
163,error_msg,MAIL_NOT_ALLOWED_TO_RETURN,반송이 허용되지 않습니다.
164,error_msg,MAIL_TITLE_LENGTH_LIMITED,제목에 길이 제한이 있습니다.
165,error_msg,MAIL_TEXT_LENGTH_LIMITED,본문에 길이 제한이 있습니다.
166,error_msg,MAIL_NOT_INITIALIZED,우편이 초기화 되지 않았습니다.
167,error_msg,MAIL_INVALID_FORMAT,유효하지 않은 편지 형식입니다.
168,error_msg,MAIL_INVENTORY_UPDATE_FAILED,아이템 정보가 올바르지 않습니다. 가방을 확인해주시기 바랍니다.
169,error_msg,MAIL_CANNOT_ACCESS_TO_SELECTED_MAIL,선택한 우편에 접근할 수 없습니다.
170,error_msg,MAIL_UNKNOWN_FAILURE,우편에 알 수 없는 오류가 발생했습니다.
171,error_msg,MAIL_ITEM_LOCKED,전송하려는 아이템이 잠겨 있습니다.
172,error_msg,MAIL_WAITING_FOR_ITEM_ACTION,우편에 첨부된 아이템을 처리중입니다.
173,error_msg,MAIL_INVALID,유효하지 않은 편지입니다.
174,error_msg,MAIL_NO_MORE_ATTACHMENT,더이상 첨부할 수 없습니다.
175,error_msg,MAIL_NO_MONEY_ATTACHED_AT_CURRENT_MAIL,현재 읽고 있는 편지에 돈이 첨부되지 않았습니다.
176,error_msg,MAIL_RECEIVER_NOT_FOUND,수신자를 찾을 수 없습니다.
177,error_msg,MAIL_FAIL_MAILBOX_NOT_FOUND,우편함이 주변에 없습니다.
178,error_msg,MAIL_FAIL_SOUL_BOUND_ITEM,아이템이 귀속되어 있습니다.
179,error_msg,INTERACTION_TARGET_NOT_NPC,대상이 엔피씨가 아닙니다.
180,error_msg,INTERACTION_NPC_NOT_EXISTS,엔피씨가 존재하지 않습니다.
181,error_msg,INTERACTION_NPC_DESCRIPTION_NOT_FOUND,알 수 없는 엔피씨입니다.
182,error_msg,BAG_INVALID_ITEM,유효하지 않은 아이템입니다.
183,error_msg,BAG_ITEM_DESCRIPTION_NOT_FOUND,유효하지 않은 아이템입니다.
184,error_msg,START_PRICE_MORE_THEN_ZERO,유효하지 않은 시작가입니다.
186,error_msg,START_PRICE_INVALID,유효하지 않은 시작가입니다.
188,error_msg,INVALID_OPTION_OR_NO_RESULT,결과가 없습니다.
189,error_msg,SEARCH_FIRST,먼저 검색해야 합니다.
190,error_msg,NO_NEED_REQUEST_TO_SERVER_OR_SEARCH_AGAIN,재검색을 할 필요가 없습니다.
191,error_msg,SEARCH_RESULT_NOT_EXISTS_OR_LOADED,검색 결과가 없습니다.
192,error_msg,INVALID_DEPOSIT_OR_MARKETER,수수료가 잘못 입력되었습니다.
193,error_msg,NO_RESULT_SEARCHED,검색 결과가 없습니다.
194,error_msg,INVALID_ARTICLE_FOR_BIDDING,입찰할 수 없는 아이템입니다.
195,error_msg,INVALID_PRICE_FOR_BIDDING,유효하지 않은 입찰가입니다.
196,error_msg,AUCTION_ACCESS_ALLOWED,경매 목록을 먼저 열어야 합니다.
197,error_msg,AUCTION_REFRESHING,경매 목록이 갱신 중입니다.
198,error_msg,OPTION_INVALID_OR_NO_RESULT,결과가 없습니다.
199,error_msg,AUCTION_INIT_FAILED,경매가 초기화되지 않았습니다.
200,error_msg,TOO_FAR_TO_DECORATE_HOUSE,집을 꾸미기 위해서는 가까이 다가서야 합니다.
201,error_msg,NO_MORE_SPACE_TO_DECORATE,"주요 가구는 40개를 초과하여 배치할 수 없습니다.
(철거 시 우편으로 회수되는 가구에 해당됩니다)"
202,error_msg,CANNOT_MOVE,움직일 수 없는 동안에는 자동으로 달릴 수 없습니다.
203,error_msg,CANNOT_CHANGE_ARMOR_IN_COMBAT,전투 중에는 방어구를 교체할 수 없습니다.
204,error_msg,INVALID_SLOT,유효하지 않은 칸입니다.
205,error_msg,ITEM_NOT_FOR_PET,소환수에게 사용할 수 없는 아이템입니다.
206,error_msg,ITEM_ONLY_FOR_PET,소환수에게만 사용할 수 있는 아이템입니다.
207,error_msg,NOT_READY,준비되지 않았습니다.
208,error_msg,FAILED_TO_USE_ITEM,아이템 사용에 실패하였습니다.
209,error_msg,CANNOT_EQUIP_SLOT_IS_LOCKED,착용할 수 없습니다. 칸이 잠겨 있습니다.
210,error_msg,CANNOT_SET_ITEM_LOOK,아이템의 외형을 설정할 수 없습니다.
211,error_msg,ITEM_LOOK_CHANGED,아이템의 외형이 변경되었습니다.
212,error_msg,FAILED_TO_CHANGE_ITEM_LOOK,아이템 외형 변경에 실패하였습니다.
213,error_msg,UNKNOWN_NPC,알 수 없는 엔피씨입니다.
214,error_msg,UNKNOWN_ITEM,알 수 없는 아이템입니다.
215,error_msg,UNKNOWN_SKILL,알 수 없는 기술입니다.
216,error_msg,INVALID_LOCATION,유효하지 않은 장소입니다.
217,error_msg,TOO_MANY_CANCEL,취소 중입니다.
218,error_msg,BUY_CART_EMPTY,재구매 목록이 비어있습니다.
219,error_msg,SELL_CART_EMPTY,판매 목록이 비어있습니다.
220,error_msg,SOLD_LIST_REFRESH,판매를 취소하기 위해서는 판매 목록을 갱신해야합니다.
221,error_msg,NO_GEM,강화석이 없습니다.
222,error_msg,BAG_TARGET,잘못된 대상입니다.
223,error_msg,CANNOT_INTERACT_WHILE_MOUNTING,"먼저, 소환수에서 내려야 합니다."
224,error_msg,CANNOT_INTERACT_WHILE_CLIMB,매달린 상태에서는 할 수 없습니다.
225,error_msg,CANNOT_REMOVE_SYSTEM_BUFF,해당 효과는 해제할 수 없습니다.
226,error_msg,STORE_NPC_NOT_HANDLE_THIS_ITEM,상인은 해당아이템을 취급하지 않습니다.
227,error_msg,STORE_ITEM_DOES_NOT_EXIST,그 아이템을 가지고 있지 않습니다.
228,error_msg,STORE_HAVE_PROBLEM,일일 판매 가능 횟수를 초과하여 더 이상 판매하실 수 없습니다.
229,error_msg,STORE_UNKNOWN_ERROR,상점에 알수없는 오류가 발생했습니다.
230,error_msg,NO_HOUSING_AREA,주변에 건축물을 지을 수 있는 지역이 없습니다.
231,error_msg,NO_SUCH_UCC_EXIST,"요청한 문장 제작 데이터가 없습니다.
"
232,error_msg,UPDATE_UCC_STRING_FAILED,문자열 갱신에 실패했습니다.
233,error_msg,INTERACTION_PERMISSION_DENY,권한이 없습니다.
234,error_msg,TRADE_IS_NOT_POSSIBLE_IN_COMBAT,전투중에는 거래를 할 수 없습니다.
235,error_msg,ON_TRADING,이미 거래중입니다.
236,error_msg,TARGET_ON_TRADING,대상이 이미 거래중입니다.
237,error_msg,NOT_ON_TRADING,거래중이 아닙니다.
238,error_msg,OTHER_UNIT_IS_NOT_EXIST,대상이 존재하지 않습니다.
239,error_msg,OTHER_IS_NOT_WHO_WAS,잘못된 대상입니다.
240,error_msg,ITEM_IS_NOT_ON,아이템이 올려져 있지 않습니다.
241,error_msg,CAN_NOT_PUTUP_ITEM,아이템을 올릴 수 없습니다.
242,error_msg,CAN_NOT_PUTUP_MONEY,돈을 올릴 수 없습니다.
243,error_msg,CAN_NOT_TAKEDOWN_ITEM,아이템을 내릴 수 없습니다.
244,error_msg,TRADE_UPDATE,교환 업데이트에 실패했습니다.
245,error_msg,CAN_NOT_OK_WITH_OUT_LOCK,아이템을 먼저 확인해야 합니다.
246,error_msg,TRADE_INVALID_ITEM,교환 아이템이 이상한 상태입니다.
247,error_msg,TRADE_OTHER_INVALID_ITEM,상대방 교환 아이템이 이상한 상태입니다.
248,error_msg,TRADE_BAG_FULL,더 이상 물품을 올려 놓을 수 없습니다.
249,error_msg,TRADE_OTHER_BAG_FULL,상대방 가방이 가득 차 있습니다.
250,error_msg,TRADE_NOT_ENOUGH_MONEY,보유 금액이 부족합니다.
251,error_msg,TRADE_OTHER_NOT_ENOUGH_MONEY,상대방 보유 금액이 부족합니다.
252,error_msg,TRADE_SOUL_BOUND_ITEM,귀속된 아이템은 거래할 수 없습니다.
253,error_msg,INSTANCE_IN_MSG_START,INSTANCE_IN_MSG_START
254,error_msg,NO_SERVER_INSTANCE_RESOURCE,서버의 자원 부족으로 인스턴스 던전을 생성할 수 없습니다.
255,error_msg,TRY_LATER_INSTANCE,인스턴스 던전에 문제가 있으니 잠시 후에 다시 시도하여 보십시오.
256,error_msg,INSTANCE_IN_MSG_END,INSTANCE_IN_MSG_END
257,error_msg,INVALID_STATE_INSTANCE,인스턴스 던전을 진출입 중이므로 지금은 처리할 수 없습니다.
258,error_msg,INVALID_RETURN_POS_INSTANCE,귀환 지점에 오류가 있어서 인스턴스 던전에서 나갈 수 없습니다.
259,error_msg,PROHIBITED_IN_INSTANCE,인스턴스 던전 안에서는 처리를 할 수 없습니다.
260,error_msg,ALREADY_UNBOUND_INSTANCE,이미 해제된 인스턴스 던전입니다.
261,error_msg,INSTANT_GAME_BAD_CORPS,전장 팀선택이 잘못되었습니다.
262,error_msg,INSTANT_GAME_BAD_RULESET,존재하지 않는 전장입니다.
263,error_msg,INSTANT_GAME_BAD_APPLY,이미 전장 신청을 한 상태입니다.
264,error_msg,INSTANT_GAME_REPLY_TIMEOUT,답변이 너무 늦었습니다.
265,error_msg,YELL_TOO_OFTEN,호흡을 가다듬을 시간이 필요합니다.
266,error_msg,WHISPER_NO_TARGET,대상이 없습니다.
267,error_msg,SAID_FORBIDDEN_WORD,고운 말을 씁시다.
268,error_msg,CHAT_NOT_IN_PARTY,파티에 속해있지 않습니다.
269,error_msg,CHAT_NOT_IN_RAID,공격대에 속해있지 않습니다.
270,error_msg,CHAT_CHANNEL_ALREADY_EXISTS,이미 존재하는 대화방입니다.
271,error_msg,CHAT_NO_CHANNEL,대화방은 존재하지 않습니다.
272,error_msg,CHAT_ALREADY_JOINED_CHANNEL,이미 입장한 대화방입니다.
273,error_msg,CHAT_PRIVATE_CHANNEL,대화방은 비공개 대화방입니다.
274,error_msg,CHAT_WRONG_PASSWORD,대화방은 입력한 비밀번호가 다릅니다.
275,error_msg,INVALID_DOODAD_TARGET,적절한 대상이 아닙니다.
276,error_msg,INVALID_BOUND_DOODAD,점유할 수 없습니다.
277,error_msg,DOODAD_SIM_AREA,설치할 수 없는 지역입니다.
278,error_msg,DOODAD_SIM_TOO_CLOSE_TO_OTHER_DOODAD,다른 것들과 너무 가깝습니다.
279,error_msg,DOODAD_SIM_TOO_CLOSE_TO_OTHER_UNIT,주변 사물들과 너무 가깝습니다.
280,error_msg,DOODAD_SIM_LOW_TERRAIN,너무 낮은 지형입니다.
281,error_msg,DOODAD_SIM_NO_ERROR,위치할 수 있습니다.
282,error_msg,EMBLEM_NOT_APPLICABLE,"jpg/bmp/tga/png/dds 포멧이 아니거나, 256*256 사이즈가 아닙니다."
283,error_msg,INVALID_EMBLEM_DOWNLOAD_REQUEST,잘못된 상징 파일 요청입니다.
284,error_msg,UPDATE_UCC,문장 제작 업데이트에 실패했습니다.
285,error_msg,FIND_UCC_DATA,문장 제작 정보를 찾을 수 없습니다.
286,error_msg,EMBLEM_FILE_LOAD_FAIL,문장 제작 파일 로딩에 실패했습니다.
287,login_error,login_unknown,인증에 실패했습니다. 홈페이지의 1:1 문의를 통해 확인하여 주시기 바랍니다.
288,login_error,bad_account,아이디 또는 비밀번호를 확인하여 주세요.
289,login_error,bad_response,아이디 또는 비밀번호를 확인하여 주세요.
290,login_error,duplicate_login,중복 로그인입니다. 확인하여 주세요.
291,login_error,service_time,현재 이용 시간이 아닙니다. 홈페이지에서 이용 시간을 확인하여 주세요.
292,login_error,try_trade_cash_temporal,"고객님의 계정은 현금 거래 시도 내용이 확인되어 $1일간 게임 서비스 이용이 제한되었습니다.
보다 자세한 사항은 아키에이지 홈페이지의 1:1 문의를 통해 확인하여 주시기 바랍니다."
293,login_error,try_trade_cash_forever,"고객님의 계정은 현금 거래 시도가 반복된 것으로 확인되어 게임 서비스 이용이 제한되었습니다.
보다 자세한 사항은 아키에이지 홈페이지의 1:1 문의를 통해 확인하여 주시기 바랍니다."
294,login_error,traded_cash_temporal,"고객님의 계정은 이용약관에 규정되어 있는 현금거래 내용이 확인되어 게임 서비스 이용이 $1일간 제한되었습니다.
보다 자세한 사항은 아키에이지 홈페이지의 1:1 문의를 통해 확인하여 주시기 바랍니다."
295,login_error,traded_cash_forever,"고객님의 계정은 이용약관에 규정되어 있는 현금거래 내용이 확인되어 게임 서비스 이용이 제한되었습니다.
보다 자세한 사항은 아키에이지 홈페이지의 1:1 문의를 통해 확인하여 주시기 바랍니다."
296,login_error,try_trade_item_servers,"고객님의 계정은 서버간의 아이템 거래를 시도하여 게임 서비스의 이용이 $1일간 제한되었습니다.
보다 자세한 사항은 아키에이지 홈페이지의 1:1 문의를 통해 확인하여 주시기 바랍니다."
297,login_error,traded_item_servers,"고객님의 계정은 서버간 아이템 거래의 내용이 확인되어 게임 서비스의 이용이 제한되었습니다.
보다 자세한 사항은 아키에이지 홈페이지의 1:1 문의를 통해 확인하여 주시기 바랍니다."
298,login_error,traded_account,"고객님의 계정은 아키에이지 운영정책에 규정되어 있는 계정거래 내용이 확인되어 게임 서비스 이용이 제한되었습니다.
보다 자세한 사항은 아키에이지 홈페이지의 1:1 문의를 통해 확인하여 주시기 바랍니다."
299,login_error,try_cheat_temporal,"다른 고객에게 고의적인 피해를 줄 수 있는 시도를 반복적으로 하였음이 접수되고 확인되어 이용이 임시 제한되었습니다.
보다 자세한 사항은 아키에이지 홈페이지의 1:1 문의를 통해 확인하여 주시기 바랍니다."
