id,name
567,얼어붙은대지_dot
568,배포탈_닫힘x10
569,퀘스트_변신
570,퀘스트_순간이동
571,퀘스트_나침반
572,방패제압_버프
573,난타_호출1
574,추적자의표식_dot
575,추적자의표식_발사체
576,퀘스트_바법의밧줄_beam
577,퀘스트_마법의밧줄
578,퀘스트_마법의밧줄_dot
579,퀘스트_검투시합의무대
580,퀘스트_작은물체폭발
581,퀘스트_아스트라들의빛나는날개
582,퀘스트_폭죽
583,퀘스트_후광
584,퀘스트_커다란소용돌이
585,퀘스트_수중폭발
586,퀘스트_매를당기는향료의기운_beam
587,퀘스트_안개괴물소멸불꽃
588,퀘스트_회오리바람
589,튜토리얼_NPC_이펙트
590,npc_인터렉션
591,공포의외침
592,공포의외침_dot
593,물러서기
594,발묶음
595,발묶음_dot
596,살기_dot
597,근성_dot
598,살기충격_dot
599,표적_hit
600,mon_가고일왼손휘두르기
601,mon_가고일오른손휘두르기
602,mon_가고일쳐올리기
603,mon_가고일근거리덮치기
604,mon_가고일원거리덮치기
605,mon_가고일비명지르기
606,mon_가고일돌진
607,날개테스트
608,mon_가고일독안개뿜기
609,mon_가고일돌진
610,가고일카메라_recoil
611,퀘스트_물수제비_발사체
612,퀘스트_물수제비
613,mon_나무정령_hit
614,mon_나무정령대형_죽음의뜰_효과지역
615,mon_나무정령대형_죽음의뜰_dot
617,mon_가고일돌진_camera_recoil
618,mon_나무정령대형_발구르기
619,배포탈_열림x10
620,퀘스트_벽폭발
621,야타_대변_smell
622,퀘스트_물수제비_발사체제거
623,mon_나무정령대형_나무폭파
624,mon_가시쏘기
625,mon_가시쏘기_발사체
626,mon_강렬한일격
627,mon_강렬한찌르기
628,mon_돌던지기_발사체
629,mon_돌던지기
630,mon_물어뜯기
631,mon_물어뜯기_dot
632,mon_발광
633,mon_번개송이
634,mon_번개송이_발사체
635,mon_별빛송이
636,mon_별빛송이_발사체
637,mon_대지울림
638,mon_들이받기
639,mon_어둠송이
640,mon_어둠송이_발사체
641,mon_독뿜기_dot
642,mon_독뿜기
643,mon_독뱉기
644,mon_독뱉기_발사체
645,mon_화염뿜기
646,mon_화염뿜기_dot
647,mon_바람가르기
648,mon_바람가르기
649,퀘스트 - 수호자에게 인정을 받는 방법 Beam
650,mon_쐐기화살
651,mon_쐐기화살_발사체
652,마법증폭
653,마법증폭_dot
654,mon_후려치기
655,mon_할퀴기new
656,mon_자르기
657,mon_울부짖기
658,mon_석화
659,mon_석화_발사체
660,속박해제_launch
661,mon_소화액쏘기
662,mon_소화액쏘기_발사체
663,mon_소화액쏘_dot
664,mon_거미줄뿜기_beam
665,mon_거미줄뿜기
666,mon_거미줄뿜기_dot
667,마법진
668,주문강화_dot
669,연속쏘기
670,연속쏘기_proj
671,불의비
672,불의비_hit
673,은신
674,핵폭발
675,mon_독침찌르기
676,mon_마비침찌르기
677,mon_마비침찌르기_dot
678,mon_마비침찌르기_proj
679,gliding_fx_group
680,퀘스트 - 침묵의 거상 아키움 반응로
681,활력추출_beam
682,활력추출
683,활력추출_dot
684,미지의주문_발사체
685,전장메테오_proj
686,글라이딩
687,turret_firebreath
688,turret_canon_proj
689,turret_canon
690,login_낭만
691,login_마법
692,login_사명
693,login_사명
694,login_환술
695,login_철벽
696,login_의지
697,login_죽음
698,login_야성
699,마법진_proj_01
700,마법진_proj_02
701,마법진_proj_03
702,마법진_proj_04
703,마법진_proj_05
704,turret_firebreath_proj
705,퀘스트 - 침묵의 거상 배수구 낙숫물
706,악기연주_loop
708,퀘스트_폭죽_red
709,퀘스트_폭죽_green
710,퀘스트_폭죽_blue
711,연사_활력칼날
712,퀘스트_벤시의정화_proj
713,df_drink
714,npc_현악기연주_loop
716,수호물약_launch
717,login_격투
722,파도풀_테스트
725,water_wave
726,심봤다!(sound only)
727,mon_물송이
728,mon_물송이_proj
729,대지의속박_proj
730,진흙홀드_dot
731,개인날틀
732,별똥별_dot
734,대지가르기_플롯
736,대지가르기_플롯2
737,대지가르기_플롯3
738,배박치기_테스트
739,배박치기_테스트2
740,퀘스트_조명탄
741,퀘스트_불붙은이펙트
742,퀘스트_점술구슬
743,퀘스트_용무늬폭죽
744,퀘스트_하트무늬폭죽
745,불꽃송이_proj_stage2
746,불꽃송이_2단계
747,불꽃송이_3단계
748,불꽃송이_ proj_stage3
749,연쇄번개_hit
750,mon_장어_전기충격
751,mon_공포심
752,mon_광폭화
753,누이 여신의 은총
754,누이 여신의 위로
755,mon_푸른페피_바람총
756,mon_푸른페피_바람총_proj
757,mon_불꽃송이
758,mon_불꽃송이_proj
759,mon_얼음송이_proj
760,mon_얼음송이
761,퀘스트_오로라대포
762,퀘스트_불타는나무의불꽃
763,퀘스트_기뢰폭발
764,퀘스트_휏불던지기_proj
765,요리_끓는솥이펙트
766,황의 작살 투사체
767,퀘스트_흙먼지
768,퀘스트_요술램프
769,퀘스트_끓어오르는물
770,퀘스트_물뿌리개
771,quest_불곰소환
772,quest_검은날개
773,quest_검은날개_dot
774,퀘스트_반딧불모으기
775,퀘스트_반딧불흩어지기
776,퀘스트_양동이물뿌리기_발사체
777,퀘스트_화염병던지기_발사체
778,퀘스트_영혼의결혼식_proj
779,퀘스트_모래돌풍_proj
780,퀘스트_무지개독가스_proj
781,퀘스트_날아가는술병_proj
782,퀘스트_물방울거품_launch
783,퀘스트_요정의피리
784,터렛_breath
785,효과지역반지름3m
786,효과지역반지름5m
787,효과지역반지름8m
788,효과지역반지름10m
789,퀘스트_오리발
790,퀘스트_오리발_dot
791,퀘스트_거미줄던지기_proj
792,퀘스트_거미줄던지기
793,퀘스트_거미줄던지기_dot
794,컷신버프이펙트_영사기
795,mon_회오리 일격
796,mon_치유
797,mon_화염비
798,mon_흡혈
799,mon_음파공격
800,출혈화살_proj
801,출혈화살
802,폭탄화살
803,폭탄화살_proj
804,퀘스트_잊혀진제단
805,효과지역반지름20m
806,효과지역반지름30m
807,효과지역반지름50m
808,효과지역반지름100m
809,평원회오리바람_dot
810,함정_효과지역
811,퀘스트_피리연주_루핑
812,냄새_dot
813,잠자기
814,탱크_일반탄
815,탱크_일반탄_proj
816,탱크_화염탄
817,탱크_화염탄_proj
818,탱크_마력탄
819,탱크_마력탄_발사체
820,탱크_시지모드
821,탱크_시지모드_proj
822,quest_똥냄새파리
823,quest_나무상자파괴
824,quest_나무상자폭발
825,quest_항아리파괴
826,quest_항아리폭발
827,quest_똥냄새파리
828,quest_기름에젖은바닥
829,quest_불타는기름젖은바닥
830,item_산들바람날개
831,item_산들바람날개_dot
832,퀘스트_히드라소환
833,퀘스트_폭죽_multicolor
834,퀘스트_담배연기
835,퀘스트_말리카족의축복
836,퀘스트_사랑_dot
837,퀘스트_화냄_dot
838,퀘스트_즐거움_dot
839,퀘스트_고통의시간_dot
840,quest_분노상태
841,quest_석회가루폭발
842,퀘스트_술취함_dot
843,퀘스트_물표면소용돌이_dot 
844,mon_거대야차_손가락찍기
845,퀘스트_방구
846,퀘스트_구토_launch
847,mon_거대야차_분신술_스폰
848,퀘스트_트림_launch
849,mon_거대야차_마법진폭발_8m_효과지역
850,mon_거대야차_마법진폭발_8m_효과지역폭발
851,mon_거대야차_마법진폭발_10m_효과지역
852,mon_거대야차_마법진폭발_10m_효과지역_폭발
853,ui_놀람_white
854,ui_놀람_red
855,퀘스트_고양이_울음소리_sound_only
856,mon_지옥갈고리_독폭발
857,퀘스트_회오리바람_x5
858,퀘스트_회오리바람_휘말림
859,퀘스트_바다의포말
860,mon_거대크라켄_20m_물기둥
861,mon_거대크라켄_30m_물기둥
862,mon_거대크라켄_물어뜯고전기충격_dot
863,mon_거대크라켄_물어뜯고전기충격_효과지역
864,mon_거대크라켄_먹물_디버프
865,mon_거대크라켄_작살제거_launch
866,mon_거대크라켄_hp회복_launch
867,mon_거대크라켄_천둥번개소환_dot
868,mon_거대크라켄_평상시천둥번개소환_dot
869,quest_번개구름_효과지역
870,quest_비_효과지역
871,quest_눈_효과지역
872,quest_먹구름_효과지역
873,mon_거대바실리스크_석화독연못
874,mon_거대바실리스크_석화독연못_발사체
875,mon_거대바실리스크_석화독연못_효과지역
876,신화살소나기_발사체(nosound)
877,mon_뱀소환_효과지역
878,mon_흉포한거인_대지가르기_5m
879,mon_흉포한거인_대지가르기_8m
880,mon_흉포한거인_대지가르기_10m
881,mon_흉포한거인_포자뿌리기_발사체
882,mon_흉포한거인_유도포자구름_발사체
883,mon_흉포한거인_유도포자구름
884,mon_흉포한거인_유도포자구름_dot
885,배포탈_나룻배소환_spawn_dot
886,배포탈_나룻배소환_despawn_dot
887,퀘스트_유령상태
888,mon_무덤가드_불꽃송이
889,mon_무덤가드_불꽃송이_발사체
890,decal_목표범위_10m
891,decal_타겟범위_1m
892,댄스모드
893,배_순간가속_dot
894,배_작살
895,야성_돌개바람
896,mon_누이여신의환영_hit
897,mon_누이여신의환영
898,mon_누이여신의환영_dot
899,배_작살_cut
900,화염벽_dot
901,뼈장벽_dot
902,화염벽
903,선박종소리_blue
904,선박종소리_red
905,선박종소리_yellow
906,플롯 공 FX 그룹
907,mon_거대몬스터_camera_recoil
908,quest_눈뭉치_proj
909,숯검댕이
910,mon_지면폭발_proj
911,turret_waterbreath
912,얼음장벽
913,연속회복_발사체
914,연속회복_r
915,뼈장벽_a
916,뼈장벽_a_start
917,뼈장벽_b
918,뼈장벽_b_end
919,뼈장벽_c
920,뼈장벽_c_end
921,뼈장벽_d
922,뼈장벽_d_end
923,해골소환
924,mon_해골소환_시전
925,연속회복_l
926,뼈장벽파괴_sound
927,뼈장벽_launch_proj_end
928,변신주문서_dot
929,탈것소환_휘파람_사운드
930,연속막기
931,고정사격_효과지역_1단계
932,고정사격
933,n_빠름의노래_시전_dot
936,n_치유의무곡_시전_dot
937,n_활기찬광시곡_시전_dot
938,n_대지의보호_시전_dot
939,뼈장벽_launch
940,내리꽂기
941,quest_csi놀이
942,decal_타겟범위_3m
943,공성병기_사다리차_hit
944,mon_worldspawner_loop
945,공성스킬_공중사격_proj
946,공성스킬_공중사격
948,공성스킬_지면사격
949,공성스킬_지면사격_hit
950,누이여신_보호상태
951,해적깃발_trail
952,mon_철갑망령의베기
953,mon_철갑망령손대포
954,mon_철갑망령손대포_발사체
955,mon_철갑망령의난사
956,mon_철갑망령난사_발사체
957,날틀_에어쇼
958,mon_worldspawner_발사체
959,mon_worldspawner_launch
960,얼음_강력한동결
961,얼음_강력한동결종료_hit
962,mon_worldspawner_hit
963,불의광역장벽
964,불의광역장벽_효과지역
965,mon_worldspawner_hit_anthalon
966,월드스포너불덩어리_폭발
967,해양컨텐츠_잠수복_dot
968,퀘스트_돌격용폭탄
969,해양컨텐츠_잠수복_랜턴
970,mon_anthalon_despawn_launch
971,mon_anthalon_원혼소환_효과지역
972,당나귀_속력버프_dot
973,당나귀_속력버프_launch
974,야타_점프_launch
975,김현준_테스트_launch_플롯
976,일반대포_가청거리30m
977,기상의나팔소리
978,기상의나팔소리_dot
979,기상의나팔소리_버프런치
980,doodad_piano_note_c
981,doodad_piano_note_d
982,doodad_piano_note_e
983,doodad_piano_note_g
984,catapult_heal_form
985,catapult_heal_proj
986,n_스산한자장가
987,mon_피바람검투사회전베기
989,catapult_fire_jar_form
990,catapult_fire_jar_proj
991,catapult_water_form
992,catapult_water_proj
993,퀘스트_쿵쿵따
994,농기계_경적울리기
995,농기계_물_proj
996,농기계_물_launch
998,농기계_물퍼올리기
999,거대석궁
1000,거대석궁_발사체
1001,거대석궁_폭발
1002,공성병기_투석_발사체
1003,쥬크박스_틀기
1004,변신주문서_launch_exp
1005,채찍_chr_test
1006,채찍_hit
1008,채찍_투사체
1009,후려치기
1010,skill_blood
1012,격투_발묶임
1014,대지가르기_효과지역
1015,지옥_독안개
1016,퀘스트_지옥늪지대_수포_green
1017,퀘스트_지옥늪지대_수포_red
1018,퀘스트_가랑돌평원_제단의 빛
1019,지옥_불타오름
1020,지옥_시체삼킨아이들
1021,퀘스트_연기_dot
1022,돌개바람_dot_test
1023,하리하랄라야_검은연기
1024,김현준_하디르농장_독buff
1025,김현준_하디르보스_독브레스_proj
1026,김현준_하디르_몹스폰_launch
1027,테스트용_돈주머니발사체
1028,김현준_하디르_농부속박_dot
1029,퀘스트_지옥늪지대_수포_퀘스트용
1030,노란빛기둥
1031,황의 갈고리 투사체
1032,로카_땅벌레_이동
1033,저녁 어스름_사랑
1034,질주_pc
1035,mon_정령왕의포효
1036,mon_정령왕의보호
1037,quest_야자열매던지기_발사체
1038,quest_아가미풀
1039,갈고리_점프
1040,quest_햇살나무_proj
1041,mon_불꽃송이_balistic_proj
1042,mon_어둠의비수_발사체
1043,버프_무장해제
1044,퀘스트_나침반_반복
1045,모두치유_dot
1046,나눔의치유_발사체(16)
1047,나눔의치유_발사체(8)
1048,나눔의치유_발사체(4)
1049,나눔의치유_발사체(2)
1050,나눔의치유
1051,mon_슬라임_스폰
1052,level_공기방울10x10
1053,level_공기방울3x3
1054,level_독웅덩이
1055,체력회복_마상
1056,방어해제_dot
1057,mon_해파리기본공격_발사체
1058,mon_해파리촉수공격_발사체
1059,mon_해파리잠수_효과지역
1060,퀘스트_노래의땅_밧줄
1061,활력주기
1062,활력주기_dot
1063,신의축복
1064,신의축복_dot
1065,금빛 표지 사용
1066,회복의씨앗
1067,회복의씨앗_dot
1068,데칼_타겟_반지름5m
1069,축복과저주
1070,금빛 표지 증명
1071,축복과저주_축복_dot
1072,축복과저주_저주_dot 
1073,공속10%증가_dot
1074,공속20%증가_dot
1075,트레뷰셋_변환이펙트
1076,공속30%증가_dot
1077,활력재생토템1단계_효과지역
1078,활력재생토템2단계_효과지역
1079,활력재생토템1단계_dot
1080,활력재생토템2단계_dot
1081,몬스터스폰_중형
1082,몬스터스폰_대형
1083,mon_lightningbomb_proj
1084,mon_lightningbomb_hit
1085,mon_lightningbomb_dot
1086,new_의기충전
1087,new_의기충전_dot
1088,마상_우아한도약
1089,마상_최대생명력증가
1090,마상_근육강화
1091,마상_피해흡수
1092,김현준_연못정화
1093,꽃무늬
1094,대지가르기_로그인스테이지
1095,대지가르기_로그인스테이지_검기
1096,질주_launch_(sound)
1097,두대드_제작채집_common_(sound)
1098,쾌변욕구_(sound)
1099,타양_유지이펙트
1100,퀘스트_무지개벌판_깨지는바이암알
1101,mon_돌던지기_proj_balistic
1102,은신_end_(사운드)
1103,불의비_launch
1104,연쇄번개_플롯런치용_launch
1105,얼음화살_2단계
1106,얼음화살_3단계
1107,얼음화살_proj_stage2
1108,얼음화살_proj_stage3
1109,반달베기_level2
1110,반달베기_level3
1111,반달베기_proj
1112,camera_recoil_middle
1113,퀘스트_마하데비_석자재
1114,퀘스트_가랑돌평원_하얀거품
1115,camera_recoil_low
1116,camera_recoil_high
1117,결정타_2단계
1118,결정타_3단계
1119,쳐올리기_2단계
1120,쳐올리기_3단계
1121,회오리베기_2단계
1122,회오리베기_3단계
1123,정신파괴_2단계
1124,정신파괴_3단계
1125,전투소환수소환_sound
1126,회오리베기_hit
1127,밀착방어_2단계
1128,밀착방어_3단계
1129,방패휘두르기_2단계
1130,방패휘두르기_3단계
1131,심판의창_효과지역
1132,진공폭발_2단계
1133,진공폭발_3단계
1134,충격화살_proj_2단계
1135,충격화살_proj_3단계
1136,mon_중독
1137,퀘스트_솔즈리드_제령
1138,decal_반지름_5m
1139,고정사격_효과지역_2단계
1140,고정사격_효과지역_3단계 
1141,skill_earth
1142,skill_fire
1143,skill_water
1144,skill_wind
1145,skill_metal
1146,skill_wood
1147,skill_blood_bow
1148,skill_earth_bow
1149,skill_fire_bow
1150,skill_metal_bow
1151,skill_water_bow
1152,skill_wind_bow
1153,skill_wood_bow
1154,울부짖는구렁텅이_데미지효과지역
1155,울부짖는구렁텅이_효과영역
1156,탐험폭죽
1158,섬광의길_proj
1159,하제의망치_효과지역
1160,섬광의길
1161,포효_강인함_dot
1162,포효_나약함_dot
1163,포효
1164,mon_번개송이_balistic_proj
1165,3단베기_3단계
1166,매혹의노래_발사체
1167,mon_생기흡수_form
1168,씻기기_시전자
1169,씻기기_대상
1170,proc_바람의보호막_launch
1171,칼의화음_2단계
1172,칼의화음_3단계
1173,불협화음_proj_stage2
1174,불협화음_proj_stage3
1175,모두치유_2단계
1176,모두치유_3단계
1177,인터랙션_기술_요리
1178,인터랙션_기술_공예
1179,인터랙션_기술_도축
1180,인터랙션_기술_먹이기
1181,인터랙션_기술_치료하기
1182,인터랙션_기술_물뿌리기
1183,인터랙션_기술_열매뿌리기
1184,인터랙션_기술_금속
1185,인터랙션_기술_재봉
1186,인터랙션_기술_천방어구
1187,인터랙션_기술_가죽방어구
1188,인터랙션_기술_술만들기
1189,인터랙션_기술_물뜨기
1190,인터랙션_기술_나무베기
1191,기술_나무베기
1192,기술_도끼질
1193,기술_망치질_rock
1194,올로의망치
1195,올로의망치_proj
1196,기름던지기_proj
1197,바이보로스_독액폭발
1198,바이보로스_알_발사체
1199,단검던지기(대)_proj
1200,김현준_단검던지기_proj
